model,fold,num_layers,hidden_dim,heads,lr,test_mse,test_mae,test_rmse,rounded_acc
GAT,0,4,32,1.0,0.001,0.07941924780607224,0.22226805984973907,0.281814207956363,0.6875814199447632
GAT,0,4,32,1.0,0.01,0.07879956811666489,0.22263695299625397,0.28071260769097084,0.6872090697288513
GAT,0,4,32,1.0,0.1,0.07922174036502838,0.22339648008346558,0.28146356845074705,0.6875814199447632
GAT,0,4,32,2.0,0.001,0.0788947194814682,0.22217082977294922,0.2808820383745963,0.6875814199447632
GAT,0,4,32,2.0,0.01,0.07877369225025177,0.22155889868736267,0.280666514301674,0.6868367195129395
GAT,0,4,32,2.0,0.1,0.0792938768863678,0.222954660654068,0.2815916846896723,0.6875814199447632
GAT,0,4,32,4.0,0.001,0.07903255522251129,0.22291766107082367,0.2811272936278356,0.6875814199447632
GAT,0,4,32,4.0,0.01,0.07895199954509735,0.22342629730701447,0.2809839844992902,0.6875814199447632
GAT,0,4,32,4.0,0.1,0.07931887358427048,0.2228139340877533,0.28163606584432765,0.6875814199447632
GAT,0,4,32,8.0,0.001,0.07899864763021469,0.2219810038805008,0.28106698068292313,0.6875814199447632
GAT,0,4,32,8.0,0.01,0.0784962922334671,0.22235246002674103,0.28017189765118683,0.6868367195129395
GAT,0,4,32,8.0,0.1,0.07929007709026337,0.22297678887844086,0.28158493761254944,0.6875814199447632
GAT,0,4,64,1.0,0.001,0.07925092428922653,0.22225509583950043,0.2815154068416621,0.6875814199447632
GAT,0,4,64,1.0,0.01,0.07884404063224792,0.22270724177360535,0.2807918101231728,0.6875814199447632
GAT,0,4,64,1.0,0.1,0.07903724908828735,0.22371572256088257,0.28113564179642425,0.6875814199447632
GAT,0,4,64,2.0,0.001,0.07898243516683578,0.22261792421340942,0.2810381382781273,0.6875814199447632
GAT,0,4,64,2.0,0.01,0.07880455255508423,0.22256356477737427,0.28072148573823885,0.6875814199447632
GAT,0,4,64,2.0,0.1,0.07907698303461075,0.22455359995365143,0.2812062997776023,0.6875814199447632
GAT,0,4,64,4.0,0.001,0.07899489998817444,0.22247642278671265,0.28106031379078483,0.6875814199447632
GAT,0,4,64,4.0,0.01,0.07872874289751053,0.22053806483745575,0.28058642678773776,0.6875814199447632
GAT,0,4,64,4.0,0.1,0.07926833629608154,0.22310392558574677,0.2815463306386385,0.6875814199447632
GAT,0,4,64,8.0,0.001,0.0788785070180893,0.22216327488422394,0.2808531769770271,0.6875814199447632
GAT,0,4,64,8.0,0.01,0.07916925102472305,0.22291947901248932,0.28137030942287256,0.6875814199447632
GAT,0,4,64,8.0,0.1,0.07939904183149338,0.2319486290216446,0.28177835586058303,0.6875814199447632
GAT,1,2,16,1.0,0.001,0.08564821630716324,0.23231695592403412,0.2926571651389442,0.5073543190956116
GAT,1,2,16,1.0,0.01,0.07443679869174957,0.2180067002773285,0.27283108087560254,0.717184841632843
GAT,1,2,16,1.0,0.1,0.0747966542840004,0.21881772577762604,0.2734897699805249,0.7175572514533997
GAT,1,2,16,2.0,0.001,0.0788460448384285,0.21882107853889465,0.280795378947782,0.5336064100265503
GAT,1,2,16,2.0,0.01,0.07420393079519272,0.21754102408885956,0.2724039845435318,0.7151368260383606
GAT,1,2,16,2.0,0.1,0.07478687167167664,0.2184744030237198,0.2734718846091434,0.7175572514533997
GAT,1,2,16,4.0,0.001,0.07442722469568253,0.2168249636888504,0.2728135346636646,0.7175572514533997
GAT,1,2,16,4.0,0.01,0.07425887882709503,0.21753324568271637,0.2725048234932641,0.71346116065979
GAT,1,2,16,4.0,0.1,0.07484043389558792,0.21927234530448914,0.2735697971187388,0.7175572514533997
GAT,1,2,16,8.0,0.001,0.07438716292381287,0.21810513734817505,0.27274010142223837,0.7175572514533997
GAT,1,2,16,8.0,0.01,0.0742773488163948,0.21718105673789978,0.27253871067500635,0.711040735244751
GAT,1,2,16,8.0,0.1,0.07473958283662796,0.21747370064258575,0.2733854107969699,0.7175572514533997
GAT,1,2,32,1.0,0.001,0.07822249084711075,0.21924453973770142,0.2796828397437189,0.5496183037757874
GAT,1,2,32,1.0,0.01,0.0742248073220253,0.21665771305561066,0.27244230090429294,0.7177433967590332
GAT,1,2,32,1.0,0.1,0.07475551962852478,0.2177073359489441,0.2734145563581515,0.7175572514533997
GAT,1,2,32,2.0,0.001,0.07470168173313141,0.21903590857982635,0.27331608392689116,0.7175572514533997
GAT,1,2,32,2.0,0.01,0.07427238672971725,0.2168390452861786,0.2725296070699792,0.7114131450653076
GAT,1,2,32,2.0,0.1,0.07475575059652328,0.2178804725408554,0.27341497873474907,0.7175572514533997
GAT,1,2,32,4.0,0.001,0.07445196807384491,0.2181081622838974,0.27285887941176645,0.7175572514533997
GAT,1,2,32,4.0,0.01,0.07433894276618958,0.21764108538627625,0.27265168762762054,0.7099236249923706
GAT,1,2,32,4.0,0.1,0.07491093873977661,0.22008711099624634,0.2736986275810981,0.7175572514533997
GAT,1,2,32,8.0,0.001,0.07427401095628738,0.21687418222427368,0.27253258696216015,0.7173710465431213
GAT,1,2,32,8.0,0.01,0.07431887090206146,0.2173917591571808,0.27261487652375366,0.7089927196502686
GAT,1,2,32,8.0,0.1,0.07490548491477966,0.22002996504306793,0.27368866420584476,0.7175572514533997
GAT,1,2,64,1.0,0.001,0.07466183602809906,0.2167426198720932,0.2732431811191252,0.7175572514533997
GAT,1,2,64,1.0,0.01,0.07435137033462524,0.2177097499370575,0.27267447686687735,0.7127164006233215
GAT,1,2,64,1.0,0.1,0.07486491650342941,0.21957659721374512,0.2736145400073421,0.7175572514533997
GAT,1,2,64,2.0,0.001,0.07439988851547241,0.2179705947637558,0.2727634295785863,0.7175572514533997
GAT,1,2,64,2.0,0.01,0.0742945447564125,0.21741187572479248,0.27257025655124684,0.7102960348129272
GAT,1,2,64,2.0,0.1,0.07486270368099213,0.21955019235610962,0.2736104962917032,0.7175572514533997
GAT,1,2,64,4.0,0.001,0.07428085803985596,0.2170490026473999,0.2725451486265275,0.7175572514533997
GAT,1,2,64,4.0,0.01,0.07430890947580338,0.21773633360862732,0.2725966057672094,0.7101098299026489
GAT,1,2,64,4.0,0.1,0.07482824474573135,0.21910960972309113,0.2735475182591342,0.7175572514533997
GAT,1,2,64,8.0,0.001,0.0743420422077179,0.21786969900131226,0.2726573714531076,0.7142059206962585
GAT,1,2,64,8.0,0.01,0.07431231439113617,0.21695885062217712,0.27260285103266285,0.7101098299026489
GAT,1,2,64,8.0,0.1,0.07471980154514313,0.21607151627540588,0.2733492300064939,0.7175572514533997
GAT,1,3,16,1.0,0.001,0.07461787760257721,0.2163628786802292,0.2731627309912119,0.6950288414955139
GAT,1,3,16,1.0,0.01,0.07437881827354431,0.21713168919086456,0.27272480318728676,0.7175572514533997
GAT,1,3,16,1.0,0.1,0.07469213008880615,0.21845434606075287,0.273298609745469,0.7175572514533997
GAT,1,3,16,2.0,0.001,0.0745793953537941,0.21542175114154816,0.2730922835852271,0.7175572514533997
GAT,1,3,16,2.0,0.01,0.0741240531206131,0.2171037793159485,0.27225732886483167,0.7142059206962585
GAT,1,3,16,2.0,0.1,0.0747985914349556,0.21867044270038605,0.2734933114994873,0.7175572514533997
GAT,1,3,16,4.0,0.001,0.07457005977630615,0.2188398540019989,0.273075190700851,0.7175572514533997
GAT,1,3,16,4.0,0.01,0.07431025058031082,0.2178414762020111,0.2725990656262615,0.7175572514533997
GAT,1,3,16,4.0,0.1,0.07474202662706375,0.21754342317581177,0.2733898802572322,0.7175572514533997
GAT,1,3,16,8.0,0.001,0.07428007572889328,0.2171139121055603,0.2725437134275771,0.7175572514533997
GAT,1,3,16,8.0,0.01,0.07426101714372635,0.21701501309871674,0.27250874691232635,0.7136473655700684
GAT,1,3,16,8.0,0.1,0.07474961876869202,0.21773943305015564,0.27340376509604253,0.7175572514533997
GAT,1,3,32,1.0,0.001,0.07447443157434464,0.21768401563167572,0.27290003952792796,0.7175572514533997
GAT,1,3,32,1.0,0.01,0.07431337237358093,0.2178824543952942,0.2726047915455283,0.717184841632843
GAT,1,3,32,1.0,0.1,0.07485473901033401,0.219453364610672,0.27359594114374947,0.7175572514533997
GAT,1,3,32,2.0,0.001,0.0742729902267456,0.2167711853981018,0.2725307142814285,0.7175572514533997
GAT,1,3,32,2.0,0.01,0.07431640475988388,0.21780981123447418,0.27261035336150363,0.71346116065979
GAT,1,3,32,2.0,0.1,0.07482899725437164,0.21821756660938263,0.2735488937180548,0.7175572514533997
GAT,1,3,32,4.0,0.001,0.07438728213310242,0.21825966238975525,0.2727403199622352,0.7175572514533997
GAT,1,3,32,4.0,0.01,0.07413655519485474,0.21714946627616882,0.2722802879292857,0.7089927196502686
GAT,1,3,32,4.0,0.1,0.07487785816192627,0.21972736716270447,0.2736381884202683,0.7175572514533997
GAT,1,3,32,8.0,0.001,0.07429184764623642,0.2168428748846054,0.27256530895592057,0.7175572514533997
GAT,1,3,32,8.0,0.01,0.07408518344163895,0.21586857736110687,0.27218593542216496,0.7155091762542725
GAT,1,3,32,8.0,0.1,0.0747419148683548,0.21754038333892822,0.27338967586277796,0.7175572514533997
GAT,1,3,64,1.0,0.001,0.07429484277963638,0.2168804109096527,0.272570803241353,0.7175572514533997
GAT,1,3,64,1.0,0.01,0.07428999990224838,0.21736633777618408,0.27256191939126123,0.7175572514533997
GAT,1,3,64,1.0,0.1,0.07477167993783951,0.21819885075092316,0.27344410752078663,0.7175572514533997
GAT,1,3,64,2.0,0.001,0.07436693459749222,0.21806511282920837,0.2727030153802708,0.7175572514533997
GAT,1,3,64,2.0,0.01,0.07426448166370392,0.21735571324825287,0.27251510355153513,0.717184841632843
GAT,1,3,64,2.0,0.1,0.07476464658975601,0.21806524693965912,0.2734312465497607,0.7175572514533997
GAT,1,3,64,4.0,0.001,0.07437008619308472,0.21814893186092377,0.2727087937582591,0.717184841632843
GAT,1,3,64,4.0,0.01,0.0741964653134346,0.21689455211162567,0.2723902812389506,0.7067584991455078
GAT,1,3,64,4.0,0.1,0.08927113562822342,0.19681911170482635,0.29878275657779085,0.7175572514533997
GAT,1,3,64,8.0,0.001,0.07434993982315063,0.21795083582401276,0.27267185374209535,0.7149506211280823
GAT,1,3,64,8.0,0.01,0.07450253516435623,0.21788142621517181,0.2729515253013916,0.7175572514533997
GAT,1,3,64,8.0,0.1,0.19896896183490753,0.4088325798511505,0.4460593703027743,0.21783652901649475
GAT,1,4,16,1.0,0.001,0.07484922558069229,0.21865300834178925,0.2735858650966681,0.7175572514533997
GAT,1,4,16,1.0,0.01,0.07430214434862137,0.21771135926246643,0.2725841968064572,0.7173710465431213
GAT,1,4,16,1.0,0.1,0.07487056404352188,0.219643235206604,0.2736248600612194,0.7175572514533997
GAT,1,4,16,2.0,0.001,0.07508265227079391,0.2180616557598114,0.2740121389113882,0.7119717001914978
GAT,1,4,16,2.0,0.01,0.07418625056743622,0.21717771887779236,0.27237153039081785,0.7155091762542725
GAT,1,4,16,2.0,0.1,0.07478564232587814,0.21845294535160065,0.27346963693594606,0.7175572514533997
GAT,1,4,16,4.0,0.001,0.07432563602924347,0.2179839164018631,0.27262728408808146,0.7175572514533997
GAT,1,4,16,4.0,0.01,0.07424898445606232,0.2173559069633484,0.2724866684006069,0.7175572514533997
GAT,1,4,16,4.0,0.1,0.07493997365236282,0.22041568160057068,0.27375166420017033,0.7175572514533997
GAT,1,4,16,8.0,0.001,0.07430001348257065,0.21676483750343323,0.27258028814015633,0.7175572514533997
GAT,1,4,16,8.0,0.01,0.07449619472026825,0.21873167157173157,0.2729399104569873,0.7175572514533997
GAT,1,4,16,8.0,0.1,0.07472097128629684,0.21592357754707336,0.27335136964408435,0.7175572514533997
GAT,1,4,32,1.0,0.001,0.07453383505344391,0.2196379154920578,0.27300885526561935,0.7175572514533997
GAT,1,4,32,1.0,0.01,0.07424794882535934,0.21714328229427338,0.2724847680611879,0.7175572514533997
GAT,1,4,32,1.0,0.1,0.07476399093866348,0.21814443171024323,0.27343004761485795,0.7175572514533997
GAT,1,4,32,2.0,0.001,0.07457859814167023,0.21916526556015015,0.27309082397925827,0.7175572514533997
GAT,1,4,32,2.0,0.01,0.07422956824302673,0.21693141758441925,0.27245103824912603,0.7175572514533997
GAT,1,4,32,2.0,0.1,0.07483156025409698,0.21915464103221893,0.2735535783975362,0.7175572514533997
GAT,1,4,32,4.0,0.001,0.07433734834194183,0.21826985478401184,0.27264876369047014,0.7175572514533997
GAT,1,4,32,4.0,0.01,0.07432503253221512,0.21738898754119873,0.27262617726882926,0.7175572514533997
GAT,1,4,32,4.0,0.1,0.07507231831550598,0.22033274173736572,0.27399328151526997,0.7175572514533997
GAT,1,4,32,8.0,0.001,0.07428678125143051,0.2177022397518158,0.2725560148876383,0.7160677313804626
GAT,1,4,32,8.0,0.01,0.07437613606452942,0.2177267074584961,0.27271988571523237,0.7175572514533997
GAT,1,4,32,8.0,0.1,0.07480870932340622,0.2188282012939453,0.2735118083801981,0.7175572514533997
GAT,1,4,64,1.0,0.001,0.07435043156147003,0.2170449197292328,0.2726727554440854,0.7175572514533997
GAT,1,4,64,1.0,0.01,0.0742042288184166,0.21728156507015228,0.2724045315673302,0.7142059206962585
GAT,1,4,64,1.0,0.1,0.07523229718208313,0.2179149091243744,0.274285065546929,0.7175572514533997
GAT,1,4,64,2.0,0.001,0.07433875650167465,0.21805381774902344,0.27265134604779534,0.717184841632843
GAT,1,4,64,2.0,0.01,0.07418392598628998,0.21723350882530212,0.27236726305907244,0.7145782709121704
GAT,1,4,64,2.0,0.1,0.07490198314189911,0.21999287605285645,0.2736822667654942,0.7175572514533997
GAT,1,4,64,4.0,0.001,0.07430625706911087,0.21725021302700043,0.2725917406472743,0.7175572514533997
GAT,1,4,64,4.0,0.01,0.07441367208957672,0.21784575283527374,0.27278869494459757,0.7175572514533997
GAT,1,4,64,4.0,0.1,0.07491490989923477,0.2201281487941742,0.2737058821056551,0.7175572514533997
GAT,1,4,64,8.0,0.001,0.0742865577340126,0.21774108707904816,0.2725556048479147,0.7145782709121704
GAT,1,4,64,8.0,0.01,0.0744059681892395,0.2183213233947754,0.2727745739419998,0.7175572514533997
GAT,1,4,64,8.0,0.1,0.07502726465463638,0.22116008400917053,0.27391105245067493,0.7175572514533997
GAT,2,2,16,1.0,0.001,0.08724907785654068,0.22884035110473633,0.2953795488122708,0.5211319923400879
GAT,2,2,16,1.0,0.01,0.07439644634723663,0.21814744174480438,0.2727571197003602,0.7119717001914978
GAT,2,2,16,1.0,0.1,0.07459307461977005,0.21915236115455627,0.27311732757144874,0.7119717001914978
GAT,2,2,16,2.0,0.001,0.07456477731466293,0.2173745334148407,0.2730655183553261,0.7119717001914978
GAT,2,2,16,2.0,0.01,0.07446863502264023,0.2182474136352539,0.2728894190375292,0.7082479596138
GAT,2,2,16,2.0,0.1,0.07453156262636185,0.2191314995288849,0.2730046934145306,0.7119717001914978
GAT,2,2,16,4.0,0.001,0.07475973665714264,0.21797409653663635,0.2734222680345232,0.7117854952812195
GAT,2,2,16,4.0,0.01,0.07430322468280792,0.2175222486257553,0.2725861784515274,0.7069447040557861
GAT,2,2,16,4.0,0.1,0.0746225044131279,0.21945881843566895,0.27317119982371474,0.7119717001914978
GAT,2,2,16,8.0,0.001,0.07454658299684525,0.21787963807582855,0.27303220139178686,0.7117854952812195
GAT,2,2,16,8.0,0.01,0.07434302568435669,0.2174490988254547,0.2726591749498936,0.7061999440193176
GAT,2,2,16,8.0,0.1,0.0746166780591011,0.21933214366436005,0.2731605353251108,0.7119717001914978
GAT,2,2,32,1.0,0.001,0.07485280185937881,0.21732960641384125,0.27359240095327725,0.7121578454971313
GAT,2,2,32,1.0,0.01,0.07448895275592804,0.2178753912448883,0.2729266435435134,0.7112269401550293
GAT,2,2,32,1.0,0.1,0.07458492368459702,0.21835170686244965,0.27310240512415307,0.7119717001914978
GAT,2,2,32,2.0,0.001,0.07492145150899887,0.2181595265865326,0.2737178319163713,0.7117854952812195
GAT,2,2,32,2.0,0.01,0.07440575212240219,0.21780629456043243,0.2727741778878679,0.7078756093978882
GAT,2,2,32,2.0,0.1,0.07459233701229095,0.21866750717163086,0.273115977219003,0.7119717001914978
GAT,2,2,32,4.0,0.001,0.07459348440170288,0.21804261207580566,0.2731180777643671,0.7117854952812195
GAT,2,2,32,4.0,0.01,0.07440444827079773,0.21792684495449066,0.2727717878938321,0.7061999440193176
GAT,2,2,32,4.0,0.1,0.074684739112854,0.22046026587486267,0.2732850876152118,0.7119717001914978
GAT,2,2,32,8.0,0.001,0.07459575682878494,0.21860729157924652,0.2731222378876992,0.7117854952812195
GAT,2,2,32,8.0,0.01,0.07436546683311462,0.21775874495506287,0.2727003242262734,0.7067584991455078
GAT,2,2,32,8.0,0.1,0.07469303160905838,0.2205679714679718,0.2733002590724319,0.7119717001914978
GAT,2,2,64,1.0,0.001,0.07472413778305054,0.21793030202388763,0.27335716157264023,0.7117854952812195
GAT,2,2,64,1.0,0.01,0.07446227967739105,0.21844887733459473,0.27287777424589027,0.7075032591819763
GAT,2,2,64,1.0,0.1,0.07464885711669922,0.2199389487504959,0.27321943034253476,0.7119717001914978
GAT,2,2,64,2.0,0.001,0.07469972223043442,0.21728438138961792,0.2733124992210097,0.7117854952812195
GAT,2,2,64,2.0,0.01,0.07436200976371765,0.21820461750030518,0.272693985565721,0.7060137391090393
GAT,2,2,64,2.0,0.1,0.0746394470334053,0.21977753937244415,0.2732022090565984,0.7119717001914978
GAT,2,2,64,4.0,0.001,0.07466818392276764,0.21884854137897491,0.2732547967058724,0.7117854952812195
GAT,2,2,64,4.0,0.01,0.07431138306856155,0.21794237196445465,0.27260114282328596,0.7061999440193176
GAT,2,2,64,4.0,0.1,0.07460042089223862,0.21892540156841278,0.27313077617185255,0.7119717001914978
GAT,2,2,64,8.0,0.001,0.07445523887872696,0.2183622419834137,0.27286487292930717,0.7080618143081665
GAT,2,2,64,8.0,0.01,0.07438027113676071,0.2183731645345688,0.272727466780962,0.706386148929596
GAT,2,2,64,8.0,0.1,0.07479080557823181,0.221632182598114,0.27347907703923496,0.7119717001914978
GAT,2,3,16,1.0,0.001,0.08819232881069183,0.22214990854263306,0.29697193269851585,0.5352820754051208
GAT,2,3,16,1.0,0.01,0.07439247518777847,0.21857167780399323,0.27274983994088514,0.7115992903709412
GAT,2,3,16,1.0,0.1,0.07458992302417755,0.21841855347156525,0.27311155783704494,0.7119717001914978
GAT,2,3,16,2.0,0.001,0.07533745467662811,0.2194320112466812,0.27447669241053624,0.7123440504074097
GAT,2,3,16,2.0,0.01,0.07442200928926468,0.2182006686925888,0.2728039759410861,0.7086203694343567
GAT,2,3,16,2.0,0.1,0.07466965168714523,0.22025299072265625,0.27325748239919295,0.7119717001914978
GAT,2,3,16,4.0,0.001,0.07450596988201141,0.21909099817276,0.27295781703774563,0.7117854952812195
GAT,2,3,16,4.0,0.01,0.07432536035776138,0.2176666110754013,0.2726267785045361,0.7080618143081665
GAT,2,3,16,4.0,0.1,0.07459524273872375,0.21876369416713715,0.2731212967505898,0.7119717001914978
GAT,2,3,16,8.0,0.001,0.07460176199674606,0.2185460329055786,0.2731332312201246,0.7117854952812195
GAT,2,3,16,8.0,0.01,0.07439406961202621,0.21809962391853333,0.27275276279448796,0.7078756093978882
GAT,2,3,16,8.0,0.1,0.07458766549825668,0.21848565340042114,0.2731074248317989,0.7119717001914978
GAT,2,3,32,1.0,0.001,0.07455253601074219,0.21700866520404816,0.2730431028441154,0.7095512747764587
GAT,2,3,32,1.0,0.01,0.07432203739881516,0.21779578924179077,0.2726206840993822,0.7082479596138
GAT,2,3,32,1.0,0.1,0.07459881901741028,0.21887142956256866,0.27312784372416204,0.7119717001914978
GAT,2,3,32,2.0,0.001,0.07479502260684967,0.21740351617336273,0.2734867868962771,0.7117854952812195
GAT,2,3,32,2.0,0.01,0.07452347129583359,0.2176830917596817,0.27298987398039803,0.7119717001914978
GAT,2,3,32,2.0,0.1,0.07462173700332642,0.21944107115268707,0.2731697951884989,0.7119717001914978
GAT,2,3,32,4.0,0.001,0.07445170730352402,0.21761642396450043,0.2728584015630159,0.7104821801185608
GAT,2,3,32,4.0,0.01,0.07438170164823532,0.21789634227752686,0.2727300893708564,0.7101098299026489
GAT,2,3,32,4.0,0.1,0.07464339584112167,0.21984605491161346,0.2732094358566733,0.7119717001914978
GAT,2,3,32,8.0,0.001,0.07454375177621841,0.21799400448799133,0.273027016568358,0.711040735244751
GAT,2,3,32,8.0,0.01,0.074238620698452,0.21780215203762054,0.2724676507375729,0.7052690386772156
GAT,2,3,32,8.0,0.1,0.07458063960075378,0.21755944192409515,0.2730945616462433,0.7119717001914978
GAT,2,3,64,1.0,0.001,0.07458221912384033,0.21888771653175354,0.27309745352866316,0.7117854952812195
GAT,2,3,64,1.0,0.01,0.0743037685751915,0.2176729291677475,0.2725871761018693,0.7069447040557861
GAT,2,3,64,1.0,0.1,0.07461152970790863,0.2192322462797165,0.2731511114894256,0.7119717001914978
GAT,2,3,64,2.0,0.001,0.07466943562030792,0.21838030219078064,0.27325708704498025,0.7117854952812195
GAT,2,3,64,2.0,0.01,0.07446207851171494,0.21801215410232544,0.27287740564530977,0.7119717001914978
GAT,2,3,64,2.0,0.1,0.07461792230606079,0.2193564623594284,0.27316281281693666,0.7119717001914978
GAT,2,3,64,4.0,0.001,0.07444319128990173,0.2175576239824295,0.2728427959281713,0.7099236249923706
GAT,2,3,64,4.0,0.01,0.07435978204011917,0.2178506851196289,0.2726899008766536,0.707317054271698
GAT,2,3,64,4.0,0.1,0.0745801106095314,0.21788908541202545,0.27309359313160647,0.7119717001914978
GAT,2,3,64,8.0,0.001,0.07444934546947479,0.2175837904214859,0.27285407358050345,0.7108545899391174
GAT,2,3,64,8.0,0.01,0.07448121160268784,0.21827009320259094,0.2729124614279968,0.7119717001914978
GAT,2,3,64,8.0,0.1,0.09055878967046738,0.26530006527900696,0.30092987500490437,0.22453919053077698
GAT,2,4,16,1.0,0.001,0.07644400000572205,0.21522179245948792,0.27648508098217894,0.6929808259010315
GAT,2,4,16,1.0,0.01,0.07493561506271362,0.21707455813884735,0.2737437032384738,0.7112269401550293
GAT,2,4,16,1.0,0.1,0.07457268238067627,0.21861030161380768,0.27307999264075766,0.7119717001914978
GAT,2,4,16,2.0,0.001,0.07439472526311874,0.21853007376194,0.27275396470650753,0.7121578454971313
GAT,2,4,16,2.0,0.01,0.07437873631715775,0.21835549175739288,0.27272465293250947,0.7112269401550293
GAT,2,4,16,2.0,0.1,0.07470822334289551,0.22075554728507996,0.2733280507794535,0.7119717001914978
GAT,2,4,16,4.0,0.001,0.07438531517982483,0.2175867259502411,0.2727367140298952,0.7121578454971313
GAT,2,4,16,4.0,0.01,0.07438848912715912,0.21773797273635864,0.2727425326698407,0.7089927196502686
GAT,2,4,16,4.0,0.1,0.07462234795093536,0.21945369243621826,0.2731709134423637,0.7119717001914978
GAT,2,4,16,8.0,0.001,0.0744704082608223,0.21746116876602173,0.2728926680232034,0.7117854952812195
GAT,2,4,16,8.0,0.01,0.074376180768013,0.21817708015441895,0.27271996767382656,0.7119717001914978
GAT,2,4,16,8.0,0.1,0.07581797987222672,0.21946044266223907,0.27535064894099437,0.6607707738876343
GAT,2,4,32,1.0,0.001,0.07465602457523346,0.2193005532026291,0.27323254669829045,0.7119717001914978
GAT,2,4,32,1.0,0.01,0.07428580522537231,0.2181616872549057,0.2725542243763107,0.707317054271698
GAT,2,4,32,1.0,0.1,0.07464593648910522,0.21930208802223206,0.2732140854515104,0.7119717001914978
GAT,2,4,32,2.0,0.001,0.07479027658700943,0.21869000792503357,0.273478109886348,0.7117854952812195
GAT,2,4,32,2.0,0.01,0.07437293231487274,0.21829120814800262,0.2727140119518481,0.7095512747764587
GAT,2,4,32,2.0,0.1,0.07459675520658493,0.2188102900981903,0.27312406559398045,0.7119717001914978
GAT,2,4,32,4.0,0.001,0.07472231984138489,0.2188969999551773,0.2733538363392489,0.7117854952812195
GAT,2,4,32,4.0,0.01,0.0744515135884285,0.2184648960828781,0.27285804658911655,0.7119717001914978
GAT,2,4,32,4.0,0.1,0.07459041476249695,0.21859705448150635,0.2731124580873178,0.7119717001914978
GAT,2,4,32,8.0,0.001,0.07440181076526642,0.21735894680023193,0.2727669532132997,0.7108545899391174
GAT,2,4,32,8.0,0.01,0.07443622499704361,0.21810349822044373,0.2728300295001333,0.7117854952812195
GAT,2,4,32,8.0,0.1,0.07477683573961258,0.2214934080839157,0.2734535348822768,0.7119717001914978
GAT,2,4,64,1.0,0.001,0.07451804727315903,0.21836861968040466,0.2729799393236782,0.7093650698661804
GAT,2,4,64,1.0,0.01,0.07443677634000778,0.21840505301952362,0.2728310399129978,0.7093650698661804
GAT,2,4,64,1.0,0.1,0.07460019737482071,0.21891337633132935,0.2731303669949951,0.7119717001914978
GAT,2,4,64,2.0,0.001,0.074566550552845,0.21809132397174835,0.27306876524576185,0.7114131450653076
GAT,2,4,64,2.0,0.01,0.07441931962966919,0.21865512430667877,0.272799046240395,0.7119717001914978
GAT,2,4,64,2.0,0.1,0.07463997602462769,0.21978382766246796,0.2732031771861881,0.7119717001914978
GAT,2,4,64,4.0,0.001,0.07447114586830139,0.2175244241952896,0.2728940194806427,0.7102960348129272
GAT,2,4,64,4.0,0.01,0.07435726374387741,0.21833275258541107,0.2726852833283773,0.7117854952812195
GAT,2,4,64,4.0,0.1,0.07514211535453796,0.2241831123828888,0.2741206219067401,0.7119717001914978
GAT,2,4,64,8.0,0.001,0.07445376366376877,0.21783247590065002,0.2728621697190154,0.7097374796867371
GAT,2,4,64,8.0,0.01,0.07453182339668274,0.2184920310974121,0.2730051710072224,0.7119717001914978
GAT,2,4,64,8.0,0.1,0.07457957416772842,0.21767088770866394,0.27309261097241067,0.7119717001914978
